# X   Y
 333.00 4.50
 112.00 4.50
 62.00 2.50
 73.00 4.00
 21.00 3.00
 0.00 4.00
 3.00 2.50
 243.00 2.50
 100.00 4.50
 95.00 5.00
 8.00 3.50
 7.00 4.00
 96.00 4.00
 0.00 5.00
 0.00 4.50
 446.00 4.00
 5.00 2.50
 229.00 4.00
 0.00 2.50
 0.00 2.00
 0.00 3.00
 0.00 3.50
 19.00 5.00
 6.00 4.50
 0.00 1.50
 94.00 2.50
 159.00 4.00
 0.00 3.50
 25.00 3.50
 4.00 4.50
 11.00 4.50
 15.00 4.00
 8.00 3.00
 6.00 4.50
 7.00 4.50
 0.00 4.50
 1088.00 3.00
 0.00 3.50
 136.00 4.50
 53.00 3.00
 10.00 3.00
 15.00 3.00
 109.00 3.50
 0.00 5.00
 0.00 1.00
 69.00 3.50
 6.00 5.00
 0.00 4.50
 13.00 2.50
 16.00 2.00
 21.00 4.00
 20.00 3.00
 8.00 3.00
 0.00 5.00
 0.00 4.50
 8.00 4.00
 0.00 3.50
 6.00 3.00
 0.00 4.50
 0.00 4.00
 329.00 2.50
 129.00 4.00
 93.00 4.00
 55.00 2.50
 784.00 4.50
 12.00 5.00
 68.00 4.50
 61.00 4.50
 5.00 5.00
 0.00 3.50
 3.00 4.50
 8.00 4.00
 10.00 4.00
 119.00 3.50
 0.00 5.00
 8.00 3.00
 6.00 2.50
 0.00 4.50
 7.00 5.00
 16.00 3.50
 0.00 3.50
 9.00 4.50
 0.00 2.00
 46.00 4.50
 0.00 2.00
 0.00 3.50
 4.00 3.00
 0.00 1.00
 45.00 2.50
 0.00 4.50
 62.00 3.50
 17.00 2.00
 96.00 4.50
 119.00 4.00
 22.00 3.50
 0.00 3.00
 96.00 3.00
 24.00 2.00
 17.00 1.50
 0.00 4.00
 19.00 4.00
 107.00 3.00
 105.00 3.00
 8.00 4.00
 15.00 2.00
 103.00 3.50
 0.00 3.50
 153.00 2.00
 116.00 4.50
 106.00 3.50
 3.00 3.50
 123.00 4.00
 5.00 3.50
 0.00 2.50
 0.00 1.50
 80.00 4.00
 0.00 2.50
 0.00 3.00
 60.00 3.00
 260.00 4.00
 45.00 4.00
 0.00 3.00
 27.00 3.00
 15.00 3.50
 39.00 3.50
 25.00 4.00
 0.00 5.00
 12.00 4.50
 22.00 5.00
 17.00 4.00
 0.00 3.50
 14.00 2.50
 81.00 4.50
 15.00 2.50
 29.00 5.00
 0.00 2.50
 12.00 3.50
 5.00 4.00
 11.00 4.50
 0.00 3.50
 959.00 4.00
 12.00 3.50
 0.00 3.50
 58.00 5.00
 44.00 4.00
 0.00 3.00
 13.00 4.00
 85.00 2.50
 10.00 3.00
 236.00 3.00
 5.00 3.50
 20.00 4.00
 17.00 4.50
 24.00 4.00
 7.00 2.50
 100.00 4.50
 0.00 4.50
 254.00 4.00
 3.00 2.00
 0.00 4.00
 0.00 5.00
 158.00 3.00
 152.00 4.00
 160.00 3.00
 0.00 4.50
 45.00 3.50
 330.00 4.00
 0.00 5.00
 52.00 2.00
 5.00 4.00
 65.00 3.50
 30.00 4.50
 0.00 5.00
 0.00 5.00
 9.00 3.00
 17.00 5.00
 26.00 3.50
 0.00 4.50
 261.00 4.50
 0.00 3.00
 19.00 3.00
 17.00 3.00
 369.00 3.00
 355.00 4.00
 53.00 3.50
 3.00 2.50
 18.00 3.50
 9.00 2.50
 4.00 4.00
 0.00 4.50
 25.00 3.50
 3.00 3.50
 0.00 4.00
 206.00 4.00
 0.00 1.00
 0.00 3.50
 0.00 4.50
 116.00 3.50
 0.00 2.50
 7.00 2.00
 48.00 4.00
 102.00 4.50
 118.00 4.50
 0.00 5.00
 0.00 2.50
 40.00 3.50
 8.00 1.50
 487.00 4.00
 125.00 4.00
 1161.00 3.00
 31.00 3.50
 19.00 2.50
 33.00 4.00
 24.00 3.50
 11.00 4.00
 84.00 2.00
 55.00 4.00
 134.00 3.50
 29.00 3.50
 291.00 2.50
 45.00 3.00
 111.00 4.50
 9.00 5.00
 0.00 3.50
 18.00 2.50
 0.00 4.50
 21.00 4.50
 15.00 4.50
 0.00 2.00
 4.00 5.00
 0.00 3.50
 7.00 4.50
 267.00 4.00
 35.00 3.50
 9.00 3.00
 75.00 3.50
 9.00 3.00
 0.00 3.00
 3.00 3.00
 132.00 2.00
 183.00 4.00
 4.00 2.00
 0.00 4.50
 0.00 4.00
 20.00 3.00
 0.00 5.00
 0.00 4.00
 21.00 4.00
 537.00 3.50
 0.00 2.50
 7.00 3.50
 82.00 4.00
 0.00 1.00
 0.00 3.00
 11.00 3.50
 0.00 3.00
 0.00 2.50
 65.00 4.00
 0.00 3.00
 22.00 4.50
 7.00 2.50
 0.00 4.50
 30.00 4.00
 0.00 4.00
 17.00 3.00
 9.00 3.00
 0.00 4.00
 0.00 3.50
 0.00 4.50
 17.00 3.00
 0.00 5.00
 4.00 3.50
 51.00 4.00
 0.00 5.00
 104.00 4.50
 60.00 3.50
 20.00 3.50
 44.00 4.50
 94.00 3.50
 1295.00 2.00
 20.00 4.50
 0.00 3.00
 5.00 1.50
 5.00 4.00
 47.00 3.50
 0.00 4.50
 12.00 4.00
 28.00 3.00
 15.00 3.00
 29.00 3.00
 0.00 5.00
 29.00 4.00
 12.00 4.00
 219.00 4.00
 0.00 3.50
 7.00 3.00
 6.00 3.00
 5.00 4.50
 6.00 3.50
 7.00 2.50
 0.00 2.50
 11.00 4.00
 9.00 3.50
 63.00 4.00
 116.00 4.00
 8.00 1.50
 0.00 3.00
 0.00 4.00
 9.00 5.00
 0.00 3.50
 91.00 4.00
 68.00 3.00
 184.00 4.50
 84.00 4.50
 3.00 5.00
 11.00 4.00
 64.00 3.50
 8.00 4.50
 0.00 5.00
 17.00 4.50
 25.00 3.50
 11.00 3.50
 63.00 4.00
 0.00 2.50
 184.00 4.00
 30.00 2.50
 552.00 4.00
 10.00 4.50
 321.00 3.50
 3.00 4.00
 100.00 3.00
 34.00 3.50
 0.00 4.50
 9.00 3.50
 6.00 3.00
 162.00 4.00
 5.00 3.00
 0.00 3.00
 219.00 3.50
 4.00 4.00
 0.00 3.00
 0.00 3.50
 0.00 3.00
 0.00 2.50
 0.00 3.00
 155.00 4.00
 0.00 5.00
 6.00 1.50
 91.00 3.00
 109.00 2.50
 33.00 4.00
 22.00 4.00
 175.00 4.00
 22.00 4.50
 26.00 5.00
 0.00 4.50
 0.00 5.00
 8.00 2.50
 0.00 4.00
 65.00 3.00
 22.00 3.50
 0.00 5.00
 65.00 3.50
 0.00 5.00
 41.00 3.50
 96.00 4.00
 268.00 3.00
 0.00 5.00
 94.00 3.00
 11.00 3.50
 0.00 5.00
 50.00 3.00
 5.00 4.50
 84.00 3.50
 87.00 3.00
 0.00 1.50
 255.00 4.00
 0.00 4.00
 0.00 3.50
 0.00 3.00
 83.00 3.50
 172.00 4.00
 17.00 4.00
 70.00 4.50
 220.00 4.50
 133.00 4.00
 10.00 4.00
 321.00 3.50
 5.00 5.00
 34.00 2.00
 11.00 2.00
 33.00 3.50
 0.00 5.00
 147.00 4.00
 18.00 2.50
 0.00 2.00
 6.00 4.00
 0.00 1.50
 0.00 1.50
 10.00 2.50
 0.00 4.00
 0.00 3.50
 5.00 4.00
 391.00 4.00
 169.00 4.00
 0.00 3.50
 10.00 5.00
 132.00 4.00
 6.00 4.50
 0.00 4.00
 13.00 4.00
 0.00 3.00
 95.00 3.50
 14.00 2.00
 0.00 3.50
 85.00 4.00
 10.00 2.50
 359.00 4.00
 13.00 4.00
 0.00 2.50
 22.00 3.50
 85.00 5.00
 267.00 4.00
 198.00 3.50
 3.00 1.00
 11.00 3.50
 346.00 4.50
 0.00 3.50
 330.00 3.50
 0.00 5.00
 0.00 5.00
 0.00 2.00
 7.00 4.00
 192.00 3.50
 283.00 3.00
 0.00 4.50
 34.00 2.50
 0.00 3.50
 20.00 4.00
 149.00 4.00
 8.00 4.50
 24.00 3.50
 24.00 4.50
 6.00 4.50
 3.00 5.00
 0.00 5.00
 3.00 3.50
 10.00 3.00
 428.00 4.00
 0.00 5.00
 0.00 3.50
 5.00 4.00
 0.00 4.00
 23.00 2.50
 320.00 4.00
 13.00 2.00
 79.00 3.50
 7.00 2.50
 171.00 4.00
 0.00 4.50
 3.00 4.50
 481.00 4.00
 0.00 2.50
 0.00 4.50
 834.00 4.00
 10.00 5.00
 24.00 3.00
 0.00 4.50
 49.00 4.00
 14.00 3.50
 0.00 5.00
 7.00 3.50
 5.00 3.00
 0.00 5.00
 21.00 4.50
 19.00 3.00
 0.00 3.00
 96.00 3.50
 19.00 4.50
 0.00 3.00
 14.00 4.50
 21.00 5.00
 38.00 2.50
 300.00 3.50
 0.00 5.00
 14.00 2.00
 0.00 4.50
 11.00 3.00
 580.00 4.00
 0.00 2.00
 48.00 3.50
 0.00 2.50
 0.00 4.00
 0.00 5.00
 111.00 4.00
 66.00 4.00
 36.00 5.00
 0.00 2.50
 1286.00 3.50
 0.00 4.50
 7.00 3.00
 9.00 4.50
 4.00 2.50
 0.00 3.00
 21.00 3.50
 1000.00 3.50
 50.00 3.50
 5.00 3.00
 92.00 4.00
 0.00 3.00
 10.00 2.50
 16.00 2.00
 0.00 4.00
 20.00 4.00
 0.00 3.50
 0.00 4.50
 350.00 4.00
 0.00 4.50
 0.00 3.50
 62.00 3.00
 0.00 3.00
 6.00 4.00
 149.00 4.50
 0.00 5.00
 26.00 4.50
 38.00 4.50
 18.00 5.00
 59.00 3.00
 50.00 4.00
 28.00 4.00
 0.00 4.00
 31.00 2.50
 9.00 3.50
 0.00 4.00
 74.00 3.00
 94.00 3.00
 52.00 3.50
 9.00 4.00
 11.00 5.00
 34.00 3.50
 0.00 3.50
 15.00 4.50
 48.00 3.50
 3.00 2.50
 10.00 4.50
 0.00 2.50
 0.00 3.50
 19.00 2.00
 9.00 1.50
 93.00 3.50
 764.00 4.00
 0.00 3.50
 18.00 1.00
 49.00 4.00
 332.00 3.50
 57.00 3.50
 4.00 3.50
 21.00 4.00
 18.00 3.00
 11.00 3.50
 49.00 3.50
 167.00 3.00
 12.00 2.00
 441.00 3.00
 204.00 3.50
 56.00 3.50
 31.00 5.00
 19.00 4.00
 146.00 3.50
 300.00 4.00
 3.00 3.50
 119.00 3.50
 54.00 5.00
 14.00 3.50
 0.00 3.00
 24.00 3.00
 48.00 2.50
 21.00 4.50
 13.00 4.50
 11.00 2.50
 9.00 1.50
 12.00 4.00
 94.00 4.00
 161.00 2.50
 45.00 3.50
 0.00 4.00
 65.00 4.00
 199.00 3.00
 40.00 3.50
 0.00 5.00
 12.00 3.50
 23.00 3.50
 21.00 4.00
 369.00 4.00
 31.00 4.50
 0.00 3.00
 46.00 2.50
 0.00 4.00
 21.00 2.50
 47.00 4.00
 363.00 3.00
 8.00 3.50
 14.00 3.50
 13.00 4.00
 130.00 3.50
 0.00 1.50
 0.00 4.50
 32.00 3.50
 293.00 3.50
 35.00 3.50
 73.00 4.50
 5.00 5.00
 12.00 5.00
 136.00 3.00
 32.00 3.00
 313.00 3.00
 7.00 4.00
 0.00 5.00
 29.00 3.50
 0.00 5.00
 0.00 3.00
 25.00 4.00
 40.00 2.50
 217.00 4.00
 14.00 3.00
 30.00 4.50
 57.00 3.00
 18.00 3.50
 10.00 2.00
 0.00 3.50
 10.00 4.50
 67.00 4.50
 0.00 5.00
 423.00 4.00
 0.00 2.50
 576.00 3.00
 286.00 4.00
 18.00 4.50
 976.00 4.00
 0.00 2.50
 3.00 1.00
 106.00 4.00
 5.00 2.50
 101.00 4.00
 26.00 3.50
 18.00 2.00
 0.00 1.00
 7.00 4.50
 62.00 4.00
 4.00 3.50
 28.00 4.00
 7.00 2.50
 8.00 3.50
 19.00 3.50
 70.00 3.50
 0.00 3.00
 26.00 3.50
 0.00 1.00
 29.00 3.50
 10.00 4.00
 0.00 1.00
 0.00 3.50
 0.00 3.00
 51.00 4.00
 77.00 4.50
 4.00 3.00
 32.00 4.50
 44.00 3.50
 10.00 4.00
 0.00 3.50
 9.00 4.00
 179.00 3.50
 0.00 5.00
 19.00 4.00
 31.00 3.50
 20.00 4.00
 103.00 3.50
 0.00 3.00
 0.00 2.50
 0.00 1.50
 75.00 3.00
 87.00 4.00
 31.00 3.50
 0.00 4.00
 45.00 4.00
 122.00 4.50
 21.00 2.50
 6.00 3.50
 0.00 2.50
 88.00 3.50
 22.00 3.00
 157.00 3.50
 22.00 2.50
 75.00 3.50
 4.00 3.50
 7.00 3.50
 17.00 4.00
 33.00 4.50
 18.00 4.50
 4.00 4.50
 0.00 5.00
 117.00 3.50
 0.00 5.00
 0.00 4.50
 10.00 3.00
 13.00 4.00
 206.00 4.00
 0.00 2.50
 39.00 4.50
 128.00 4.50
 0.00 3.50
 6.00 4.50
 7.00 5.00
 14.00 3.50
 3.00 2.50
 15.00 2.50
 5.00 2.00
 309.00 3.50
 0.00 4.00
 120.00 3.00
 0.00 3.00
 274.00 4.00
 0.00 4.00
 11.00 4.50
 21.00 2.50
 57.00 4.00
 0.00 5.00
 14.00 4.00
 0.00 2.50
 214.00 4.00
 3.00 5.00
 0.00 4.50
 0.00 5.00
 0.00 2.00
 239.00 3.50
 0.00 2.50
 8.00 1.50
 17.00 1.50
 0.00 3.50
 6.00 2.50
 0.00 5.00
 7.00 5.00
 0.00 5.00
 0.00 2.00
 167.00 3.50
 148.00 3.50
 89.00 4.50
 22.00 4.00
 52.00 3.50
 95.00 4.00
 324.00 4.00
 4.00 3.50
 0.00 5.00
 8.00 4.00
 20.00 4.50
 30.00 5.00
 100.00 4.50
 3.00 2.50
 25.00 3.50
 0.00 4.50
 0.00 3.50
 0.00 5.00
 55.00 3.50
 108.00 3.50
 0.00 4.50
 102.00 4.00
 0.00 3.50
 5.00 3.50
 98.00 3.00
 13.00 4.50
 9.00 3.50
 94.00 3.50
 3.00 3.00
 0.00 3.50
 0.00 5.00
 64.00 4.50
 26.00 3.00
 34.00 4.00
 143.00 2.50
 6.00 4.00
 0.00 2.50
 52.00 4.00
 58.00 4.00
 101.00 3.00
 0.00 5.00
 19.00 4.00
 406.00 3.50
 0.00 2.50
 189.00 4.00
 0.00 4.50
 4.00 4.50
 5.00 3.50
 56.00 4.00
 12.00 5.00
 4.00 4.50
 8.00 3.00
 65.00 4.50
 0.00 3.50
 11.00 3.50
 0.00 3.00
 3.00 3.50
 471.00 4.50
 135.00 3.50
 4.00 4.50
 20.00 3.00
 10.00 4.00
 0.00 1.50
 0.00 3.50
 0.00 5.00
 9.00 3.00
 22.00 3.00
 19.00 3.50
 0.00 5.00
 0.00 5.00
 9.00 4.00
 6.00 3.50
 4.00 5.00
 44.00 3.50
 104.00 3.50
 3.00 1.50
 118.00 3.50
 38.00 3.00
 13.00 4.00
 0.00 5.00
 0.00 2.50
 0.00 3.50
 0.00 5.00
 4.00 3.00
 0.00 4.00
 5.00 4.50
 1347.00 4.50
 69.00 3.00
 24.00 5.00
 62.00 3.00
 98.00 4.00
 0.00 3.00
 0.00 5.00
 0.00 4.00
 0.00 1.50
 5.00 3.00
 0.00 2.50
 37.00 3.50
 272.00 3.50
 0.00 4.50
 0.00 2.50
 0.00 2.50
 49.00 3.50
 84.00 4.00
 3.00 4.50
 0.00 3.50
 16.00 3.50
 16.00 4.00
 0.00 4.50
 0.00 3.00
 0.00 3.50
 0.00 2.50
 0.00 4.50
 0.00 2.00
 18.00 3.00
 35.00 4.00
 0.00 4.50
 4.00 3.00
 266.00 4.00
 37.00 2.50
 75.00 4.00
 0.00 3.50
 27.00 3.00
 0.00 3.00
 102.00 3.50
 165.00 4.50
 55.00 3.00
 5.00 5.00
 123.00 3.00
 0.00 5.00
 0.00 2.50
 475.00 3.50
 241.00 4.50
 111.00 3.50
 0.00 2.50
 302.00 3.00
 11.00 4.00
 0.00 5.00
 42.00 4.50
 102.00 4.00
 10.00 1.00
 0.00 5.00
 0.00 3.50
 168.00 2.50
 0.00 2.00
 568.00 4.00
 0.00 4.50
 0.00 3.50
 71.00 4.50
 11.00 4.00
 7.00 4.00
 19.00 3.50
 63.00 4.50
 14.00 4.00
 0.00 5.00
 51.00 4.50
 43.00 4.00
 14.00 4.00
 50.00 4.00
 0.00 4.50
 8.00 3.00
 39.00 2.50
 116.00 4.50
 29.00 3.00
 0.00 4.50
 0.00 5.00
 355.00 4.00
 14.00 4.00
 0.00 2.00
 83.00 3.50
 6.00 4.00
 0.00 4.50
 11.00 3.50
 0.00 5.00
 14.00 2.50
 6.00 4.00
 4.00 5.00
 41.00 4.00
 539.00 4.00
 19.00 3.50
 5.00 2.50
 7.00 4.50
 5.00 3.50
 460.00 3.50
 66.00 3.00
 10.00 3.50
 0.00 2.50
 63.00 3.50
 6.00 3.50
 5.00 1.00
 141.00 3.50
 11.00 3.50
 665.00 4.00
 18.00 3.50
 15.00 3.50
 0.00 5.00
 5.00 4.50
 11.00 4.50
 25.00 2.50
 5.00 4.50
 15.00 4.00
 0.00 5.00
 0.00 2.00
 56.00 4.50
 9.00 4.00
 0.00 5.00
 109.00 3.50
 271.00 3.50
 85.00 3.50
 0.00 4.50
 103.00 3.50
 32.00 4.50
 132.00 3.50
 11.00 3.00
 22.00 3.00
 41.00 5.00
 66.00 4.00
 0.00 4.00
 18.00 4.00
 0.00 3.50
 0.00 3.50
 256.00 4.00
 29.00 4.50
 87.00 3.50
 12.00 4.00
 0.00 3.50
 207.00 3.50
 155.00 3.50
 49.00 3.50
 11.00 4.00
 0.00 4.00
 403.00 4.00
 55.00 3.50
 4.00 5.00
 216.00 4.50
 77.00 2.50
 0.00 4.50
 538.00 3.50
 30.00 2.50
 17.00 2.00
 35.00 4.00
 0.00 5.00
 176.00 3.50
 19.00 3.00
 13.00 3.00
 4.00 3.50
 9.00 3.00
 0.00 4.50
 25.00 3.50
 12.00 4.50
 54.00 3.00
 61.00 3.00
 0.00 4.50
 63.00 5.00
 0.00 5.00
 30.00 4.50
 0.00 4.50
 199.00 3.50
 0.00 3.00
 0.00 5.00
 137.00 4.00
 12.00 5.00
 0.00 3.50
 0.00 5.00
 10.00 4.50
 0.00 5.00
 123.00 2.00
 0.00 2.00
 0.00 2.00
 444.00 4.00
 0.00 4.50
 29.00 4.00
 4.00 4.50
 70.00 4.50
 0.00 4.50
 5.00 4.50
 24.00 5.00
 0.00 4.00
 258.00 4.00
 0.00 2.50
 4.00 4.00
 0.00 4.00
 0.00 4.00
 4.00 3.00
 4.00 4.50
 0.00 3.50
 80.00 4.00
 17.00 2.50
 110.00 4.50
 7.00 5.00
 19.00 3.50
 0.00 2.00
 0.00 5.00
 134.00 3.50
 10.00 3.50
 11.00 4.00
 158.00 3.50
 20.00 2.50
 15.00 4.50
 3.00 2.50
 472.00 3.00
 14.00 4.50
 39.00 3.50
 58.00 4.00
 6.00 3.50
 0.00 3.50
 12.00 3.00
 0.00 5.00
 11.00 2.50
 3.00 4.50
 0.00 2.50
 61.00 4.50
 51.00 5.00
 55.00 3.00
 12.00 2.50
 0.00 3.00
 5.00 4.00
 5.00 2.00
 42.00 4.00
 0.00 5.00
 67.00 3.00
 3.00 3.50
 125.00 3.00
 90.00 3.50
 46.00 2.50
 0.00 3.00
 7.00 2.00
 0.00 4.00
 92.00 2.50
 0.00 4.50
 1682.00 4.00
 0.00 2.50
 8.00 2.50
 7.00 3.50
 12.00 3.00
 118.00 2.00
 6.00 5.00
 60.00 4.00
 0.00 3.00
 5.00 3.50
 45.00 4.00
 24.00 4.00
 60.00 3.50
 9.00 4.50
 12.00 3.00
 0.00 5.00
 101.00 3.50
 6.00 4.00
 4.00 5.00
 19.00 4.00
 0.00 5.00
 180.00 3.50
 0.00 5.00
 0.00 5.00
 0.00 2.50
 14.00 4.50
 14.00 5.00
 35.00 3.50
 0.00 3.00
 28.00 4.00
 12.00 3.50
 22.00 4.50
 5.00 5.00
 0.00 1.00
 9.00 3.00
 0.00 2.50
 107.00 4.00
 12.00 4.50
 0.00 2.50
 0.00 2.50
 16.00 4.50
 0.00 4.50
 5.00 3.00
 0.00 3.50
 3.00 3.00
 0.00 3.00
 0.00 3.50
 0.00 4.50
 31.00 3.00
 99.00 2.00
 257.00 3.50
 6.00 3.00
 181.00 3.50
 90.00 4.50
 7.00 4.50
 94.00 3.50
 139.00 3.50
 0.00 4.00
 5.00 4.50
 0.00 4.00
 234.00 3.50
 13.00 3.50
 34.00 4.50
 12.00 3.00
 180.00 3.50
 0.00 4.50
 104.00 4.00
 5.00 3.50
 212.00 3.50
 0.00 3.50
 4.00 3.00
 96.00 3.50
 6.00 4.50
 19.00 3.00
 16.00 4.00
 4.00 3.50
 144.00 3.50
 6.00 3.50
 25.00 2.50
 0.00 4.50
 49.00 3.00
 62.00 4.50
 10.00 3.00
 0.00 3.00
 111.00 4.00
 23.00 4.00
 30.00 4.50
 9.00 5.00
 8.00 2.50
 250.00 3.00
 43.00 3.50
 8.00 4.50
 0.00 3.50
 6.00 3.50
 0.00 4.50
 15.00 3.50
 61.00 3.00
 0.00 3.50
 34.00 4.50
 27.00 4.00
 45.00 3.00
 0.00 4.50
 81.00 4.00
 103.00 4.00
 102.00 3.50
 21.00 4.00
 0.00 4.00
 0.00 5.00
 7.00 2.00
 0.00 5.00
 111.00 3.00
 99.00 2.50
 19.00 4.00
 4.00 4.00
 24.00 2.50
 0.00 1.50
 143.00 4.00
 0.00 4.50
 6.00 4.50
 132.00 4.50
 86.00 4.00
 0.00 3.50
 12.00 3.00
 466.00 3.50
 4.00 2.00
 10.00 4.50
 0.00 3.00
 0.00 4.00
 54.00 3.00
 0.00 3.00
 59.00 3.50
 27.00 4.00
 4.00 2.50
 37.00 4.00
 16.00 3.50
 4.00 4.50
 26.00 5.00
 0.00 2.00
 40.00 3.50
 10.00 5.00
 4.00 4.00
 90.00 4.00
 33.00 3.00
 65.00 3.50
 26.00 5.00
 85.00 4.00
 116.00 4.00
 0.00 5.00
 0.00 4.00
 0.00 5.00
 10.00 3.50
 83.00 4.50
 0.00 4.50
 93.00 3.50
 0.00 5.00
 0.00 3.00
 24.00 5.00
 0.00 5.00
 0.00 4.50
 0.00 4.50
 97.00 3.50
 40.00 4.00
 238.00 4.00
 18.00 2.50
 23.00 4.50
 21.00 4.00
 0.00 3.50
 71.00 2.50
 21.00 2.50
 0.00 4.00
 58.00 4.50
 10.00 3.50
 8.00 2.50
 0.00 3.00
 0.00 5.00
 445.00 3.00
 272.00 4.50
 23.00 3.50
 8.00 4.00
 9.00 3.50
 0.00 3.00
 0.00 1.00
 0.00 3.50
 0.00 3.50
 10.00 4.50
 0.00 5.00
 20.00 3.00
 3.00 3.50
 86.00 2.50
 0.00 4.00
 0.00 4.50
 34.00 4.50
 48.00 3.50
 0.00 5.00
 16.00 2.50
 134.00 3.50
 143.00 3.00
 3.00 4.50
 52.00 3.50
 0.00 4.50
 29.00 3.00
 35.00 2.50
 41.00 4.00
 72.00 3.00
 21.00 4.50
 13.00 3.00
 46.00 4.00
 97.00 3.50
 0.00 5.00
 0.00 5.00
 28.00 4.00
 0.00 4.50
 17.00 4.50
 0.00 5.00
 10.00 3.50
 12.00 3.50
 320.00 3.50
 37.00 4.50
 0.00 2.00
 0.00 3.50
 4.00 3.50
 328.00 3.50
 34.00 4.00
 0.00 4.00
 0.00 5.00
 82.00 3.50
 0.00 5.00
 61.00 3.50
 19.00 2.50
 157.00 4.00
 346.00 4.00
 17.00 3.00
 26.00 4.00
 0.00 2.00
 69.00 2.50
 0.00 4.50
 0.00 2.50
 19.00 4.00
 8.00 4.00
 33.00 4.00
 961.00 4.00
 0.00 3.50
 0.00 5.00
 254.00 3.50
 0.00 3.00
 0.00 5.00
 0.00 3.00
 0.00 2.50
 0.00 5.00
 17.00 4.00
 0.00 4.50
 0.00 3.50
 0.00 2.00
 20.00 4.00
 0.00 5.00
 4.00 5.00
 218.00 4.00
 0.00 4.50
 28.00 3.00
 0.00 4.00
 21.00 3.50
 30.00 5.00
 33.00 4.00
 736.00 3.00
 12.00 4.50
 50.00 4.00
 9.00 5.00
 119.00 3.00
 69.00 2.50
 15.00 3.50
 5.00 4.00
 6.00 3.50
 151.00 4.00
 20.00 3.00
 3.00 3.00
 127.00 4.00
 12.00 4.00
 5.00 3.50
 0.00 2.50
 48.00 2.50
 80.00 3.50
